train_number,train_type,from_station,to_station,from_time,to_time,day,block_section_km,from_dt,to_dt,occupancy_duration_mins
8060,SF,KDV,TLA,21:46:00,21:55:00,2.0,6.848859240216618,1900-01-01 21:46:00,1900-01-01 21:55:00,9.0
8060,SF,TLA,ABY,21:55:00,22:02:00,2.0,4.5747249956740985,1900-01-01 21:55:00,1900-01-01 22:02:00,7.0
8060,SF,ABY,SHAD,22:02:00,22:05:00,2.0,2.8924472381659814,1900-01-01 22:02:00,1900-01-01 22:05:00,3.0
8060,SF,SHAD,KYN,22:05:00,22:10:00,2.0,3.227998859493045,1900-01-01 22:05:00,1900-01-01 22:10:00,5.0
8060,SF,KYN,THK,22:15:00,22:21:00,2.0,3.510173529632634,1900-01-01 22:15:00,1900-01-01 22:21:00,6.0
8060,SF,THK,DI,22:21:00,22:23:00,2.0,1.4090482190996862,1900-01-01 22:21:00,1900-01-01 22:23:00,2.0
8060,SF,DI,KOPR,22:23:00,22:25:00,2.0,1.220182846316476,1900-01-01 22:23:00,1900-01-01 22:25:00,2.0
8060,SF,KOPR,DIVA,22:25:00,22:32:00,2.0,4.555570225653277,1900-01-01 22:25:00,1900-01-01 22:32:00,7.0
8060,SF,DIVA,MBQ,22:32:00,22:37:00,2.0,1.9685697337077408,1900-01-01 22:32:00,1900-01-01 22:37:00,5.0
8060,SF,MBQ,KLVA,22:37:00,22:44:00,2.0,2.7662356287588663,1900-01-01 22:37:00,1900-01-01 22:44:00,7.0
8060,SF,KLVA,TNA,22:44:00,22:48:00,2.0,2.600295463792782,1900-01-01 22:44:00,1900-01-01 22:48:00,4.0
8060,SF,TNA,MLND,22:48:00,22:52:00,2.0,2.447293834913083,1900-01-01 22:48:00,1900-01-01 22:52:00,4.0
8060,SF,MLND,NHU,22:52:00,22:56:00,2.0,2.244237224391905,1900-01-01 22:52:00,1900-01-01 22:56:00,4.0
8060,SF,NHU,BND,22:56:00,22:59:00,2.0,1.7202129703797415,1900-01-01 22:56:00,1900-01-01 22:59:00,3.0
8060,SF,BND,KJMG,22:59:00,23:02:00,2.0,1.8158794735791883,1900-01-01 22:59:00,1900-01-01 23:02:00,3.0
8060,SF,KJMG,VK,23:02:00,23:05:00,2.0,1.8039176035731728,1900-01-01 23:02:00,1900-01-01 23:05:00,3.0
8060,SF,VK,GC,23:05:00,23:11:00,2.0,3.5547276053598265,1900-01-01 23:05:00,1900-01-01 23:11:00,6.0
8060,SF,GC,VVH,23:11:00,23:13:00,2.0,1.4132065763454242,1900-01-01 23:11:00,1900-01-01 23:13:00,2.0
9221,Exp,KOPR,DI,19:16:00,19:23:00,2.0,1.220182846316476,1900-01-01 19:16:00,1900-01-01 19:23:00,7.0
9221,Exp,DI,THK,19:23:00,19:25:00,2.0,1.4090482190996862,1900-01-01 19:23:00,1900-01-01 19:25:00,2.0
9221,Exp,THK,KYN,19:25:00,19:40:00,2.0,3.510173529632634,1900-01-01 19:25:00,1900-01-01 19:40:00,15.0
9221,Exp,KYN,VLDI,19:50:00,19:53:00,2.0,2.117105084953203,1900-01-01 19:50:00,1900-01-01 19:53:00,3.0
9221,Exp,VLDI,ULNR,19:53:00,19:55:00,2.0,1.947288606585701,1900-01-01 19:53:00,1900-01-01 19:55:00,2.0
9221,Exp,ULNR,ABH,19:55:00,19:58:00,2.0,2.3991518728163377,1900-01-01 19:55:00,1900-01-01 19:58:00,3.0
9221,Exp,ABH,BUD,19:58:00,20:07:00,2.0,7.51269482767948,1900-01-01 19:58:00,1900-01-01 20:07:00,9.0
9221,Exp,BUD,VGI,20:07:00,20:20:00,2.0,10.323110504509138,1900-01-01 20:07:00,1900-01-01 20:20:00,13.0
9221,Exp,VGI,SHLU,20:20:00,20:25:00,2.0,3.886016162377335,1900-01-01 20:20:00,1900-01-01 20:25:00,5.0
9221,Exp,SHLU,NRL,20:25:00,20:30:00,2.0,3.992192132942504,1900-01-01 20:25:00,1900-01-01 20:30:00,5.0
9221,Exp,NRL,BVS,20:30:00,20:37:00,2.0,6.411121286581191,1900-01-01 20:30:00,1900-01-01 20:37:00,7.0
9221,Exp,BVS,KJT,20:37:00,20:46:00,2.0,6.709617929744008,1900-01-01 20:37:00,1900-01-01 20:46:00,9.0
9221,Exp,KJT,PDI,20:46:00,20:49:00,2.0,3.0098608260958906,1900-01-01 20:46:00,1900-01-01 20:49:00,3.0
9221,Exp,LNL,MVL,21:20:00,21:27:00,2.0,7.705313566377129,1900-01-01 21:20:00,1900-01-01 21:27:00,7.0
9221,Exp,MVL,KMST,21:27:00,21:36:00,2.0,7.975712073094134,1900-01-01 21:27:00,1900-01-01 21:36:00,9.0
9221,Exp,KMST,KNHE,21:36:00,21:41:00,2.0,4.416121967878886,1900-01-01 21:36:00,1900-01-01 21:41:00,5.0
9221,Exp,KNHE,VDN,21:41:00,21:46:00,2.0,5.007753555122396,1900-01-01 21:41:00,1900-01-01 21:46:00,5.0
9221,Exp,VDN,TGN,21:46:00,21:50:00,2.0,3.8030377921920286,1900-01-01 21:46:00,1900-01-01 21:50:00,4.0
9221,Exp,TGN,GRWD,21:50:00,21:53:00,2.0,3.069520330926253,1900-01-01 21:50:00,1900-01-01 21:53:00,3.0
9221,Exp,GRWD,BGW,21:53:00,21:56:00,2.0,2.504046994402881,1900-01-01 21:53:00,1900-01-01 21:56:00,3.0
9221,Exp,BGW,DEHR,21:56:00,22:00:00,2.0,3.529725199037001,1900-01-01 21:56:00,1900-01-01 22:00:00,4.0
9221,Exp,DEHR,AKRD,22:00:00,22:05:00,2.0,4.769030556601191,1900-01-01 22:00:00,1900-01-01 22:05:00,5.0
9221,Exp,AKRD,CCH,22:05:00,22:08:00,2.0,3.038386092422126,1900-01-01 22:05:00,1900-01-01 22:08:00,3.0
9221,Exp,CCH,PMP,22:08:00,22:10:00,2.0,2.093628857711559,1900-01-01 22:08:00,1900-01-01 22:10:00,2.0
9221,Exp,PMP,KSWD,22:10:00,22:13:00,2.0,2.6130296601852145,1900-01-01 22:10:00,1900-01-01 22:13:00,3.0
9221,Exp,KSWD,DAPD,22:13:00,22:16:00,2.0,3.313561264617434,1900-01-01 22:13:00,1900-01-01 22:16:00,3.0
9221,Exp,DAPD,KK,22:16:00,22:18:00,2.0,2.061853305011839,1900-01-01 22:16:00,1900-01-01 22:18:00,2.0
9221,Exp,KK,SVJR,22:18:00,22:22:00,2.0,3.65352461668459,1900-01-01 22:18:00,1900-01-01 22:22:00,4.0
9221,Exp,SVJR,PUNE,22:22:00,22:25:00,2.0,2.3278661783862185,1900-01-01 22:22:00,1900-01-01 22:25:00,3.0
9222,Exp,PUNE,SVJR,02:05:00,02:08:00,2.0,2.3278661783862185,1900-01-01 02:05:00,1900-01-01 02:08:00,3.0
9222,Exp,SVJR,KK,02:08:00,02:11:00,2.0,3.65352461668459,1900-01-01 02:08:00,1900-01-01 02:11:00,3.0
9222,Exp,KK,DAPD,02:11:00,02:14:00,2.0,2.061853305011839,1900-01-01 02:11:00,1900-01-01 02:14:00,3.0
9222,Exp,DAPD,KSWD,02:14:00,02:18:00,2.0,3.313561264617434,1900-01-01 02:14:00,1900-01-01 02:18:00,4.0
9222,Exp,KSWD,PMP,02:18:00,02:20:00,2.0,2.6130296601852145,1900-01-01 02:18:00,1900-01-01 02:20:00,2.0
9222,Exp,PMP,CCH,02:20:00,02:22:00,2.0,2.093628857711559,1900-01-01 02:20:00,1900-01-01 02:22:00,2.0
9222,Exp,CCH,AKRD,02:22:00,02:26:00,2.0,3.038386092422126,1900-01-01 02:22:00,1900-01-01 02:26:00,4.0
9222,Exp,AKRD,DEHR,02:26:00,02:31:00,2.0,4.769030556601191,1900-01-01 02:26:00,1900-01-01 02:31:00,5.0
9222,Exp,DEHR,BGW,02:31:00,02:35:00,2.0,3.529725199037001,1900-01-01 02:31:00,1900-01-01 02:35:00,4.0
9222,Exp,BGW,GRWD,02:35:00,02:38:00,2.0,2.504046994402881,1900-01-01 02:35:00,1900-01-01 02:38:00,3.0
9222,Exp,GRWD,TGN,02:38:00,02:41:00,2.0,3.069520330926253,1900-01-01 02:38:00,1900-01-01 02:41:00,3.0
9222,Exp,TGN,VDN,02:41:00,02:45:00,2.0,3.8030377921920286,1900-01-01 02:41:00,1900-01-01 02:45:00,4.0
9222,Exp,VDN,KNHE,02:45:00,02:51:00,2.0,5.007753555122396,1900-01-01 02:45:00,1900-01-01 02:51:00,6.0
9222,Exp,KNHE,KMST,02:51:00,02:56:00,2.0,4.416121967878886,1900-01-01 02:51:00,1900-01-01 02:56:00,5.0
9222,Exp,KMST,MVL,02:56:00,03:05:00,2.0,7.975712073094134,1900-01-01 02:56:00,1900-01-01 03:05:00,9.0
9222,Exp,MVL,LNL,03:05:00,03:13:00,2.0,7.705313566377129,1900-01-01 03:05:00,1900-01-01 03:13:00,8.0
9222,Exp,PDI,KJT,03:45:00,03:48:00,2.0,3.0098608260958906,1900-01-01 03:45:00,1900-01-01 03:48:00,3.0
9222,Exp,KJT,BVS,03:48:00,03:57:00,2.0,6.709617929744008,1900-01-01 03:48:00,1900-01-01 03:57:00,9.0
9222,Exp,BVS,NRL,03:57:00,04:05:00,2.0,6.411121286581191,1900-01-01 03:57:00,1900-01-01 04:05:00,8.0
9222,Exp,NRL,SHLU,04:05:00,04:10:00,2.0,3.992192132942504,1900-01-01 04:05:00,1900-01-01 04:10:00,5.0
9222,Exp,SHLU,VGI,04:10:00,04:15:00,2.0,3.886016162377335,1900-01-01 04:10:00,1900-01-01 04:15:00,5.0
9222,Exp,VGI,BUD,04:15:00,04:28:00,2.0,10.323110504509138,1900-01-01 04:15:00,1900-01-01 04:28:00,13.0
9222,Exp,BUD,ABH,04:28:00,04:37:00,2.0,7.51269482767948,1900-01-01 04:28:00,1900-01-01 04:37:00,9.0
9222,Exp,ABH,ULNR,04:37:00,04:40:00,2.0,2.3991518728163377,1900-01-01 04:37:00,1900-01-01 04:40:00,3.0
9222,Exp,ULNR,VLDI,04:40:00,04:43:00,2.0,1.947288606585701,1900-01-01 04:40:00,1900-01-01 04:43:00,3.0
9222,Exp,VLDI,KYN,04:43:00,04:45:00,2.0,2.117105084953203,1900-01-01 04:43:00,1900-01-01 04:45:00,2.0
9222,Exp,KYN,THK,04:50:00,04:56:00,2.0,3.510173529632634,1900-01-01 04:50:00,1900-01-01 04:56:00,6.0
9222,Exp,THK,DI,04:56:00,04:59:00,2.0,1.4090482190996862,1900-01-01 04:56:00,1900-01-01 04:59:00,3.0
9222,Exp,DI,KOPR,04:59:00,05:08:00,2.0,1.220182846316476,1900-01-01 04:59:00,1900-01-01 05:08:00,9.0
9405,Exp,KOPR,DI,04:31:00,04:38:00,2.0,1.220182846316476,1900-01-01 04:31:00,1900-01-01 04:38:00,7.0
9405,Exp,DI,THK,04:38:00,04:40:00,2.0,1.4090482190996862,1900-01-01 04:38:00,1900-01-01 04:40:00,2.0
9405,Exp,THK,KYN,04:40:00,04:45:00,2.0,3.510173529632634,1900-01-01 04:40:00,1900-01-01 04:45:00,5.0
9405,Exp,KYN,VLDI,04:50:00,04:53:00,2.0,2.117105084953203,1900-01-01 04:50:00,1900-01-01 04:53:00,3.0
9405,Exp,VLDI,ULNR,04:53:00,04:55:00,2.0,1.947288606585701,1900-01-01 04:53:00,1900-01-01 04:55:00,2.0
9405,Exp,ULNR,ABH,04:55:00,04:57:00,2.0,2.3991518728163377,1900-01-01 04:55:00,1900-01-01 04:57:00,2.0
9405,Exp,ABH,BUD,04:57:00,05:06:00,2.0,7.51269482767948,1900-01-01 04:57:00,1900-01-01 05:06:00,9.0
9405,Exp,BUD,VGI,05:06:00,05:17:00,2.0,10.323110504509138,1900-01-01 05:06:00,1900-01-01 05:17:00,11.0
9405,Exp,VGI,SHLU,05:17:00,05:22:00,2.0,3.886016162377335,1900-01-01 05:17:00,1900-01-01 05:22:00,5.0
9405,Exp,SHLU,NRL,05:22:00,05:26:00,2.0,3.992192132942504,1900-01-01 05:22:00,1900-01-01 05:26:00,4.0
9405,Exp,NRL,BVS,05:26:00,05:33:00,2.0,6.411121286581191,1900-01-01 05:26:00,1900-01-01 05:33:00,7.0
9405,Exp,BVS,KJT,05:33:00,05:41:00,2.0,6.709617929744008,1900-01-01 05:33:00,1900-01-01 05:41:00,8.0
9405,Exp,KJT,PDI,05:41:00,05:44:00,2.0,3.0098608260958906,1900-01-01 05:41:00,1900-01-01 05:44:00,3.0
9405,Exp,LNL,MVL,06:11:00,06:19:00,2.0,7.705313566377129,1900-01-01 06:11:00,1900-01-01 06:19:00,8.0
9405,Exp,MVL,KMST,06:19:00,06:28:00,2.0,7.975712073094134,1900-01-01 06:19:00,1900-01-01 06:28:00,9.0
9405,Exp,KMST,KNHE,06:28:00,06:33:00,2.0,4.416121967878886,1900-01-01 06:28:00,1900-01-01 06:33:00,5.0
9405,Exp,KNHE,VDN,06:33:00,06:39:00,2.0,5.007753555122396,1900-01-01 06:33:00,1900-01-01 06:39:00,6.0
9405,Exp,VDN,TGN,06:39:00,06:43:00,2.0,3.8030377921920286,1900-01-01 06:39:00,1900-01-01 06:43:00,4.0
9405,Exp,TGN,GRWD,06:43:00,06:46:00,2.0,3.069520330926253,1900-01-01 06:43:00,1900-01-01 06:46:00,3.0
9405,Exp,GRWD,BGW,06:46:00,06:49:00,2.0,2.504046994402881,1900-01-01 06:46:00,1900-01-01 06:49:00,3.0
9405,Exp,BGW,DEHR,06:49:00,06:53:00,2.0,3.529725199037001,1900-01-01 06:49:00,1900-01-01 06:53:00,4.0
9405,Exp,DEHR,AKRD,06:53:00,06:59:00,2.0,4.769030556601191,1900-01-01 06:53:00,1900-01-01 06:59:00,6.0
9405,Exp,AKRD,CCH,06:59:00,07:02:00,2.0,3.038386092422126,1900-01-01 06:59:00,1900-01-01 07:02:00,3.0
9405,Exp,CCH,PMP,07:02:00,07:05:00,2.0,2.093628857711559,1900-01-01 07:02:00,1900-01-01 07:05:00,3.0
9405,Exp,PMP,KSWD,07:05:00,07:07:00,2.0,2.6130296601852145,1900-01-01 07:05:00,1900-01-01 07:07:00,2.0
9405,Exp,KSWD,DAPD,07:07:00,07:11:00,2.0,3.313561264617434,1900-01-01 07:07:00,1900-01-01 07:11:00,4.0
9405,Exp,DAPD,KK,07:11:00,07:13:00,2.0,2.061853305011839,1900-01-01 07:11:00,1900-01-01 07:13:00,2.0
9405,Exp,KK,SVJR,07:13:00,07:17:00,2.0,3.65352461668459,1900-01-01 07:13:00,1900-01-01 07:17:00,4.0
9405,Exp,SVJR,PUNE,07:17:00,07:20:00,2.0,2.3278661783862185,1900-01-01 07:17:00,1900-01-01 07:20:00,3.0
9406,Exp,PUNE,SVJR,04:00:00,04:03:00,2.0,2.3278661783862185,1900-01-01 04:00:00,1900-01-01 04:03:00,3.0
9406,Exp,SVJR,KK,04:03:00,04:07:00,2.0,3.65352461668459,1900-01-01 04:03:00,1900-01-01 04:07:00,4.0
9406,Exp,KK,DAPD,04:07:00,04:10:00,2.0,2.061853305011839,1900-01-01 04:07:00,1900-01-01 04:10:00,3.0
9406,Exp,DAPD,KSWD,04:10:00,04:14:00,2.0,3.313561264617434,1900-01-01 04:10:00,1900-01-01 04:14:00,4.0
9406,Exp,KSWD,PMP,04:14:00,04:17:00,2.0,2.6130296601852145,1900-01-01 04:14:00,1900-01-01 04:17:00,3.0
9406,Exp,PMP,CCH,04:17:00,04:20:00,2.0,2.093628857711559,1900-01-01 04:17:00,1900-01-01 04:20:00,3.0
9406,Exp,CCH,AKRD,04:20:00,04:24:00,2.0,3.038386092422126,1900-01-01 04:20:00,1900-01-01 04:24:00,4.0
9406,Exp,AKRD,DEHR,04:24:00,04:30:00,2.0,4.769030556601191,1900-01-01 04:24:00,1900-01-01 04:30:00,6.0
9406,Exp,DEHR,BGW,04:30:00,04:34:00,2.0,3.529725199037001,1900-01-01 04:30:00,1900-01-01 04:34:00,4.0
9406,Exp,BGW,GRWD,04:34:00,04:38:00,2.0,2.504046994402881,1900-01-01 04:34:00,1900-01-01 04:38:00,4.0
9406,Exp,GRWD,TGN,04:38:00,04:41:00,2.0,3.069520330926253,1900-01-01 04:38:00,1900-01-01 04:41:00,3.0
9406,Exp,TGN,VDN,04:41:00,04:46:00,2.0,3.8030377921920286,1900-01-01 04:41:00,1900-01-01 04:46:00,5.0
9406,Exp,VDN,KNHE,04:46:00,04:52:00,2.0,5.007753555122396,1900-01-01 04:46:00,1900-01-01 04:52:00,6.0
9406,Exp,KNHE,KMST,04:52:00,04:58:00,2.0,4.416121967878886,1900-01-01 04:52:00,1900-01-01 04:58:00,6.0
9406,Exp,KMST,MVL,04:58:00,05:08:00,2.0,7.975712073094134,1900-01-01 04:58:00,1900-01-01 05:08:00,10.0
9406,Exp,MVL,LNL,05:08:00,05:17:00,2.0,7.705313566377129,1900-01-01 05:08:00,1900-01-01 05:17:00,9.0
9406,Exp,PDI,KJT,05:47:00,05:50:00,2.0,3.0098608260958906,1900-01-01 05:47:00,1900-01-01 05:50:00,3.0
9406,Exp,KJT,BVS,05:50:00,05:58:00,2.0,6.709617929744008,1900-01-01 05:50:00,1900-01-01 05:58:00,8.0
9406,Exp,BVS,NRL,05:58:00,06:07:00,2.0,6.411121286581191,1900-01-01 05:58:00,1900-01-01 06:07:00,9.0
9406,Exp,NRL,SHLU,06:07:00,06:12:00,2.0,3.992192132942504,1900-01-01 06:07:00,1900-01-01 06:12:00,5.0
9406,Exp,SHLU,VGI,06:12:00,06:16:00,2.0,3.886016162377335,1900-01-01 06:12:00,1900-01-01 06:16:00,4.0
9406,Exp,VGI,BUD,06:16:00,06:29:00,2.0,10.323110504509138,1900-01-01 06:16:00,1900-01-01 06:29:00,13.0
9406,Exp,BUD,ABH,06:29:00,06:39:00,2.0,7.51269482767948,1900-01-01 06:29:00,1900-01-01 06:39:00,10.0
9406,Exp,ABH,ULNR,06:39:00,06:42:00,2.0,2.3991518728163377,1900-01-01 06:39:00,1900-01-01 06:42:00,3.0
9406,Exp,ULNR,VLDI,06:42:00,06:44:00,2.0,1.947288606585701,1900-01-01 06:42:00,1900-01-01 06:44:00,2.0
9406,Exp,VLDI,KYN,06:44:00,06:48:00,2.0,2.117105084953203,1900-01-01 06:44:00,1900-01-01 06:48:00,4.0
9406,Exp,KYN,THK,06:50:00,06:51:00,2.0,3.510173529632634,1900-01-01 06:50:00,1900-01-01 06:51:00,1.0
9406,Exp,THK,DI,06:51:00,06:52:00,2.0,1.4090482190996862,1900-01-01 06:51:00,1900-01-01 06:52:00,1.0
9406,Exp,DI,KOPR,06:52:00,06:54:00,2.0,1.220182846316476,1900-01-01 06:52:00,1900-01-01 06:54:00,2.0
10103,Exp,MSD,SNRD,06:56:00,06:58:00,1.0,1.110581263318117,1900-01-01 06:56:00,1900-01-01 06:58:00,2.0
10103,Exp,SNRD,BY,06:58:00,07:00:00,1.0,1.7663622536714676,1900-01-01 06:58:00,1900-01-01 07:00:00,2.0
10103,Exp,BY,CHG,07:00:00,07:02:00,1.0,1.095585433300205,1900-01-01 07:00:00,1900-01-01 07:02:00,2.0
10103,Exp,CHG,CRD,07:02:00,07:03:00,1.0,0.7684681452333291,1900-01-01 07:02:00,1900-01-01 07:03:00,1.0
10103,Exp,CRD,PR,07:03:00,07:05:00,1.0,1.7806676580068437,1900-01-01 07:03:00,1900-01-01 07:05:00,2.0
10103,Exp,PR,DR,07:05:00,07:07:00,1.0,1.071677011049773,1900-01-01 07:05:00,1900-01-01 07:07:00,2.0
10103,Exp,DR,MTN,07:10:00,07:12:00,1.0,1.341598977641722,1900-01-01 07:10:00,1900-01-01 07:12:00,2.0
10103,Exp,MTN,SIN,07:12:00,07:15:00,1.0,2.726147678107638,1900-01-01 07:12:00,1900-01-01 07:15:00,3.0
10103,Exp,SIN,CLA,07:15:00,07:19:00,1.0,2.5115400523257976,1900-01-01 07:15:00,1900-01-01 07:19:00,4.0
10103,Exp,CLA,VVH,07:19:00,07:22:00,1.0,2.4367639843721896,1900-01-01 07:19:00,1900-01-01 07:22:00,3.0
10103,Exp,VVH,GC,07:22:00,07:24:00,1.0,1.4132065763454242,1900-01-01 07:22:00,1900-01-01 07:24:00,2.0
10103,Exp,GC,VK,07:24:00,07:28:00,1.0,3.5547276053598265,1900-01-01 07:24:00,1900-01-01 07:28:00,4.0
10103,Exp,VK,KJMG,07:28:00,07:31:00,1.0,1.8039176035731728,1900-01-01 07:28:00,1900-01-01 07:31:00,3.0
10103,Exp,KJMG,BND,07:31:00,07:33:00,1.0,1.8158794735791883,1900-01-01 07:31:00,1900-01-01 07:33:00,2.0
10103,Exp,BND,NHU,07:33:00,07:35:00,1.0,1.7202129703797415,1900-01-01 07:33:00,1900-01-01 07:35:00,2.0
10103,Exp,NHU,MLND,07:35:00,07:38:00,1.0,2.244237224391905,1900-01-01 07:35:00,1900-01-01 07:38:00,3.0
10103,Exp,MLND,TNA,07:38:00,07:42:00,1.0,2.447293834913083,1900-01-01 07:38:00,1900-01-01 07:42:00,4.0
10103,Exp,TNA,DIVA,07:45:00,07:54:00,1.0,6.988597939826009,1900-01-01 07:45:00,1900-01-01 07:54:00,9.0
10104,Exp,DIVA,TNA,20:13:00,20:28:00,1.0,6.988597939826009,1900-01-01 20:13:00,1900-01-01 20:28:00,15.0
10104,Exp,TNA,MLND,20:30:00,20:33:00,1.0,2.447293834913083,1900-01-01 20:30:00,1900-01-01 20:33:00,3.0
10104,Exp,MLND,NHU,20:33:00,20:36:00,1.0,2.244237224391905,1900-01-01 20:33:00,1900-01-01 20:36:00,3.0
10104,Exp,NHU,BND,20:36:00,20:38:00,1.0,1.7202129703797415,1900-01-01 20:36:00,1900-01-01 20:38:00,2.0
10104,Exp,BND,KJMG,20:38:00,20:40:00,1.0,1.8158794735791883,1900-01-01 20:38:00,1900-01-01 20:40:00,2.0
10104,Exp,KJMG,VK,20:40:00,20:43:00,1.0,1.8039176035731728,1900-01-01 20:40:00,1900-01-01 20:43:00,3.0
10104,Exp,VK,GC,20:43:00,20:47:00,1.0,3.5547276053598265,1900-01-01 20:43:00,1900-01-01 20:47:00,4.0
10104,Exp,GC,VVH,20:47:00,20:49:00,1.0,1.4132065763454242,1900-01-01 20:47:00,1900-01-01 20:49:00,2.0
10104,Exp,VVH,CLA,20:49:00,20:52:00,1.0,2.4367639843721896,1900-01-01 20:49:00,1900-01-01 20:52:00,3.0
10104,Exp,CLA,SIN,20:52:00,20:55:00,1.0,2.5115400523257976,1900-01-01 20:52:00,1900-01-01 20:55:00,3.0
10104,Exp,SIN,MTN,20:55:00,20:59:00,1.0,2.726147678107638,1900-01-01 20:55:00,1900-01-01 20:59:00,4.0
10104,Exp,MTN,DR,20:59:00,21:00:00,1.0,1.341598977641722,1900-01-01 20:59:00,1900-01-01 21:00:00,1.0
10104,Exp,DR,PR,21:05:00,21:08:00,1.0,1.071677011049773,1900-01-01 21:05:00,1900-01-01 21:08:00,3.0
10104,Exp,PR,CRD,21:08:00,21:13:00,1.0,1.7806676580068437,1900-01-01 21:08:00,1900-01-01 21:13:00,5.0
10104,Exp,CRD,CHG,21:13:00,21:15:00,1.0,0.7684681452333291,1900-01-01 21:13:00,1900-01-01 21:15:00,2.0
10104,Exp,CHG,BY,21:15:00,21:18:00,1.0,1.095585433300205,1900-01-01 21:15:00,1900-01-01 21:18:00,3.0
10104,Exp,BY,SNRD,21:18:00,21:24:00,1.0,1.7663622536714676,1900-01-01 21:18:00,1900-01-01 21:24:00,6.0
10104,Exp,SNRD,MSD,21:24:00,21:27:00,1.0,1.110581263318117,1900-01-01 21:24:00,1900-01-01 21:27:00,3.0
10111,Exp,MSD,SNRD,23:06:00,23:08:00,1.0,1.110581263318117,1900-01-01 23:06:00,1900-01-01 23:08:00,2.0
10111,Exp,SNRD,BY,23:08:00,23:11:00,1.0,1.7663622536714676,1900-01-01 23:08:00,1900-01-01 23:11:00,3.0
10111,Exp,BY,CHG,23:11:00,23:12:00,1.0,1.095585433300205,1900-01-01 23:11:00,1900-01-01 23:12:00,1.0
10111,Exp,CHG,CRD,23:12:00,23:13:00,1.0,0.7684681452333291,1900-01-01 23:12:00,1900-01-01 23:13:00,1.0
10111,Exp,CRD,PR,23:13:00,23:16:00,1.0,1.7806676580068437,1900-01-01 23:13:00,1900-01-01 23:16:00,3.0
10111,Exp,PR,DR,23:16:00,23:18:00,1.0,1.071677011049773,1900-01-01 23:16:00,1900-01-01 23:18:00,2.0
10111,Exp,DR,MTN,23:20:00,23:22:00,1.0,1.341598977641722,1900-01-01 23:20:00,1900-01-01 23:22:00,2.0
10111,Exp,MTN,SIN,23:22:00,23:25:00,1.0,2.726147678107638,1900-01-01 23:22:00,1900-01-01 23:25:00,3.0
10111,Exp,SIN,CLA,23:25:00,23:28:00,1.0,2.5115400523257976,1900-01-01 23:25:00,1900-01-01 23:28:00,3.0
10111,Exp,CLA,VVH,23:28:00,23:30:00,1.0,2.4367639843721896,1900-01-01 23:28:00,1900-01-01 23:30:00,2.0
10111,Exp,VVH,GC,23:30:00,23:32:00,1.0,1.4132065763454242,1900-01-01 23:30:00,1900-01-01 23:32:00,2.0
10111,Exp,GC,VK,23:32:00,23:36:00,1.0,3.5547276053598265,1900-01-01 23:32:00,1900-01-01 23:36:00,4.0
10111,Exp,VK,KJMG,23:36:00,23:38:00,1.0,1.8039176035731728,1900-01-01 23:36:00,1900-01-01 23:38:00,2.0
10111,Exp,KJMG,BND,23:38:00,23:40:00,1.0,1.8158794735791883,1900-01-01 23:38:00,1900-01-01 23:40:00,2.0
10111,Exp,BND,NHU,23:40:00,23:42:00,1.0,1.7202129703797415,1900-01-01 23:40:00,1900-01-01 23:42:00,2.0
10111,Exp,NHU,MLND,23:42:00,23:45:00,1.0,2.244237224391905,1900-01-01 23:42:00,1900-01-01 23:45:00,3.0
10111,Exp,MLND,TNA,23:45:00,23:48:00,1.0,2.447293834913083,1900-01-01 23:45:00,1900-01-01 23:48:00,3.0
10111,Exp,TNA,DIVA,23:50:00,23:58:00,1.0,6.988597939826009,1900-01-01 23:50:00,1900-01-01 23:58:00,8.0
10112,Exp,DIVA,TNA,04:42:00,04:53:00,2.0,6.988597939826009,1900-01-01 04:42:00,1900-01-01 04:53:00,11.0
10112,Exp,TNA,MLND,04:55:00,04:57:00,2.0,2.447293834913083,1900-01-01 04:55:00,1900-01-01 04:57:00,2.0
10112,Exp,MLND,NHU,04:57:00,04:59:00,2.0,2.244237224391905,1900-01-01 04:57:00,1900-01-01 04:59:00,2.0
10112,Exp,NHU,BND,04:59:00,05:01:00,2.0,1.7202129703797415,1900-01-01 04:59:00,1900-01-01 05:01:00,2.0
10112,Exp,BND,KJMG,05:01:00,05:03:00,2.0,1.8158794735791883,1900-01-01 05:01:00,1900-01-01 05:03:00,2.0
10112,Exp,KJMG,VK,05:03:00,05:04:00,2.0,1.8039176035731728,1900-01-01 05:03:00,1900-01-01 05:04:00,1.0
10112,Exp,VK,GC,05:04:00,05:08:00,2.0,3.5547276053598265,1900-01-01 05:04:00,1900-01-01 05:08:00,4.0
10112,Exp,GC,VVH,05:08:00,05:09:00,2.0,1.4132065763454242,1900-01-01 05:08:00,1900-01-01 05:09:00,1.0
10112,Exp,VVH,CLA,05:09:00,05:11:00,2.0,2.4367639843721896,1900-01-01 05:09:00,1900-01-01 05:11:00,2.0
10112,Exp,CLA,SIN,05:11:00,05:14:00,2.0,2.5115400523257976,1900-01-01 05:11:00,1900-01-01 05:14:00,3.0
10112,Exp,SIN,MTN,05:14:00,05:16:00,2.0,2.726147678107638,1900-01-01 05:14:00,1900-01-01 05:16:00,2.0
10112,Exp,MTN,DR,05:16:00,05:17:00,2.0,1.341598977641722,1900-01-01 05:16:00,1900-01-01 05:17:00,1.0
