movement_id,train_number,day,from_station,to_station,entry_time,exit_time,train_id,section_id
2969,16505,2.0,TGN,GRWD,03:33:00,03:36:00,76,42
2970,16505,2.0,DEHR,AKRD,03:43:00,03:49:00,76,45
2971,16505,2.0,AKRD,CCH,03:49:00,03:52:00,76,46
2972,16505,2.0,CCH,PMP,03:52:00,03:55:00,76,47
2973,16505,2.0,PMP,KSWD,03:55:00,03:57:00,76,48
2974,16505,2.0,KSWD,DAPD,03:57:00,04:01:00,76,49
2975,16505,2.0,DAPD,KK,04:01:00,04:04:00,76,50
2976,16505,2.0,KK,SVJR,04:04:00,04:08:00,76,51
2977,16505,2.0,SVJR,PUNE,04:08:00,04:10:00,76,52
2978,16506,2.0,KOPR,DI,21:59:00,21:52:00,77,22
2979,16506,2.0,DI,THK,21:52:00,21:50:00,77,23
2980,16506,2.0,THK,KYN,21:50:00,21:40:00,77,24
2981,16506,2.0,KYN,VLDI,21:45:00,21:38:00,77,25
2982,16506,2.0,VLDI,ULNR,21:38:00,21:36:00,77,26
2983,16506,2.0,ULNR,ABH,21:36:00,21:33:00,77,27
2984,16506,2.0,ABH,BUD,21:33:00,21:25:00,77,28
2985,16506,2.0,BUD,VGI,21:25:00,21:13:00,77,29
2986,16506,2.0,VGI,SHLU,21:13:00,21:09:00,77,30
2987,16506,2.0,SHLU,NRL,21:09:00,21:05:00,77,31
2988,16506,2.0,NRL,BVS,21:05:00,20:57:00,77,32
2989,16506,2.0,BVS,KJT,20:57:00,20:49:00,77,33
2990,16506,2.0,KJT,PDI,20:50:00,20:43:00,77,34
2991,16506,2.0,PDI,KAD,20:43:00,20:07:00,77,35
2992,16506,2.0,KAD,LNL,20:07:00,19:59:00,77,36
2993,16506,2.0,LNL,MVL,20:00:00,19:51:00,77,37
2994,16506,2.0,MVL,KMST,19:51:00,19:42:00,77,38
2995,16506,2.0,KMST,KNHE,19:42:00,19:37:00,77,39
2996,16506,2.0,KNHE,VDN,19:37:00,19:31:00,77,40
2997,16506,2.0,VDN,TGN,19:31:00,19:27:00,77,41
2998,16506,2.0,TGN,GRWD,19:27:00,19:24:00,77,42
2999,16506,2.0,DEHR,AKRD,19:17:00,19:11:00,77,45
3000,16506,2.0,AKRD,CCH,19:11:00,19:08:00,77,46
3001,16506,2.0,CCH,PMP,19:08:00,19:05:00,77,47
3002,16506,2.0,PMP,KSWD,19:05:00,19:03:00,77,48
3003,16506,2.0,KSWD,DAPD,19:03:00,18:59:00,77,49
3004,16506,2.0,DAPD,KK,18:59:00,18:57:00,77,50
3005,16506,2.0,KK,SVJR,18:57:00,18:53:00,77,51
3006,16506,2.0,SVJR,PUNE,18:53:00,18:40:00,77,52
3007,16507,2.0,KOPR,DI,00:30:00,00:41:00,78,22
3008,16507,2.0,DI,THK,00:41:00,00:44:00,78,23
3009,16507,2.0,THK,KYN,00:44:00,01:05:00,78,24
3010,16507,2.0,KYN,VLDI,01:10:00,01:13:00,78,25
3011,16507,2.0,VLDI,ULNR,01:13:00,01:15:00,78,26
3012,16507,2.0,ULNR,ABH,01:15:00,01:18:00,78,27
3013,16507,2.0,ABH,BUD,01:18:00,01:28:00,78,28
3014,16507,2.0,BUD,VGI,01:28:00,01:41:00,78,29
3015,16507,2.0,VGI,SHLU,01:41:00,01:46:00,78,30
3016,16507,2.0,SHLU,NRL,01:46:00,01:51:00,78,31
3017,16507,2.0,NRL,BVS,01:51:00,02:00:00,78,32
3018,16507,2.0,BVS,KJT,02:00:00,02:08:00,78,33
3019,16507,2.0,KJT,PDI,02:10:00,02:15:00,78,34
3020,16507,2.0,PDI,KAD,02:15:00,02:51:00,78,35
3021,16507,2.0,KAD,LNL,02:51:00,02:58:00,78,36
3022,16507,2.0,LNL,MVL,03:00:00,03:08:00,78,37
3023,16507,2.0,MVL,KMST,03:08:00,03:18:00,78,38
3024,16507,2.0,KMST,KNHE,03:18:00,03:23:00,78,39
3025,16507,2.0,KNHE,VDN,03:23:00,03:28:00,78,40
3026,16507,2.0,VDN,TGN,03:28:00,03:33:00,78,41
3027,16507,2.0,TGN,GRWD,03:33:00,03:36:00,78,42
3028,16507,2.0,DEHR,AKRD,03:43:00,03:49:00,78,45
3029,16507,2.0,AKRD,CCH,03:49:00,03:52:00,78,46
3030,16507,2.0,CCH,PMP,03:52:00,03:55:00,78,47
3031,16507,2.0,PMP,KSWD,03:55:00,03:57:00,78,48
3032,16507,2.0,KSWD,DAPD,03:57:00,04:01:00,78,49
3033,16507,2.0,DAPD,KK,04:01:00,04:04:00,78,50
3034,16507,2.0,KK,SVJR,04:04:00,04:08:00,78,51
3035,16507,2.0,SVJR,PUNE,04:08:00,04:10:00,78,52
3036,16508,2.0,KOPR,DI,21:59:00,21:52:00,79,22
3037,16508,2.0,DI,THK,21:52:00,21:50:00,79,23
3038,16508,2.0,THK,KYN,21:50:00,21:40:00,79,24
3039,16508,2.0,KYN,VLDI,21:45:00,21:37:00,79,25
3040,16508,2.0,VLDI,ULNR,21:37:00,21:35:00,79,26
3041,16508,2.0,ULNR,ABH,21:35:00,21:33:00,79,27
3042,16508,2.0,ABH,BUD,21:33:00,21:25:00,79,28
3043,16508,2.0,BUD,VGI,21:25:00,21:13:00,79,29
3044,16508,2.0,VGI,SHLU,21:13:00,21:09:00,79,30
3045,16508,2.0,SHLU,NRL,21:09:00,21:04:00,79,31
3046,16508,2.0,NRL,BVS,21:04:00,20:57:00,79,32
3047,16508,2.0,BVS,KJT,20:57:00,20:49:00,79,33
3048,16508,2.0,KJT,PDI,20:50:00,20:43:00,79,34
3049,16508,2.0,PDI,KAD,20:43:00,20:06:00,79,35
3050,16508,2.0,KAD,LNL,20:06:00,19:59:00,79,36
3051,16508,2.0,LNL,MVL,20:00:00,19:51:00,79,37
3052,16508,2.0,MVL,KMST,19:51:00,19:41:00,79,38
3053,16508,2.0,KMST,KNHE,19:41:00,19:37:00,79,39
3054,16508,2.0,KNHE,VDN,19:37:00,19:31:00,79,40
3055,16508,2.0,VDN,TGN,19:31:00,19:27:00,79,41
3056,16508,2.0,TGN,GRWD,19:27:00,19:23:00,79,42
3057,16508,2.0,DEHR,AKRD,19:16:00,19:11:00,79,45
3058,16508,2.0,AKRD,CCH,19:11:00,19:08:00,79,46
3059,16508,2.0,CCH,PMP,19:08:00,19:05:00,79,47
3060,16508,2.0,PMP,KSWD,19:05:00,19:03:00,79,48
3061,16508,2.0,KSWD,DAPD,19:03:00,18:59:00,79,49
3062,16508,2.0,DAPD,KK,18:59:00,18:56:00,79,50
3063,16508,2.0,KK,SVJR,18:56:00,18:53:00,79,51
3064,16508,2.0,SVJR,PUNE,18:53:00,18:40:00,79,52
3065,16529,1.0,CSMT,MSD,08:05:00,08:06:00,80,1
3066,16529,1.0,MSD,SNRD,08:06:00,08:08:00,80,2
3067,16529,1.0,SNRD,BY,08:08:00,08:11:00,80,3
3068,16529,1.0,CRD,PR,08:13:00,08:16:00,80,6
3069,16529,1.0,PR,DR,08:16:00,08:18:00,80,7
3070,16529,1.0,DR,MTN,08:20:00,08:21:00,80,8
3071,16529,1.0,MTN,SIN,08:21:00,08:23:00,80,9
3072,16529,1.0,SIN,CLA,08:23:00,08:26:00,80,10
3073,16529,1.0,CLA,VVH,08:26:00,08:28:00,80,11
3074,16529,1.0,VVH,GC,08:28:00,08:29:00,80,12
3075,16529,1.0,GC,VK,08:29:00,08:32:00,80,13
3076,16529,1.0,BND,NHU,08:35:00,08:36:00,80,15
3077,16529,1.0,NHU,MLND,08:36:00,08:38:00,80,16
3078,16529,1.0,MLND,TNA,08:38:00,08:40:00,80,17
3079,16529,1.0,TNA,KLVA,08:40:00,08:43:00,80,18
3080,16529,1.0,KLVA,MBQ,08:43:00,08:46:00,80,19
3081,16529,1.0,MBQ,DIVA,08:46:00,08:49:00,80,20
3082,16529,1.0,DIVA,KOPR,08:49:00,08:52:00,80,21
3083,16529,1.0,KOPR,DI,08:52:00,08:53:00,80,22
3084,16529,1.0,DI,THK,08:53:00,08:54:00,80,23
3085,16529,1.0,THK,KYN,08:54:00,08:58:00,80,24
3086,16529,1.0,KYN,VLDI,09:00:00,09:03:00,80,25
3087,16529,1.0,VLDI,ULNR,09:03:00,09:05:00,80,26
3088,16529,1.0,ULNR,ABH,09:05:00,09:08:00,80,27
3089,16529,1.0,ABH,BUD,09:08:00,09:18:00,80,28
3090,16529,1.0,BUD,VGI,09:18:00,09:32:00,80,29
3091,16529,1.0,VGI,SHLU,09:32:00,09:37:00,80,30
3092,16529,1.0,SHLU,NRL,09:37:00,09:42:00,80,31
3093,16529,1.0,NRL,BVS,09:42:00,09:50:00,80,32
3094,16529,1.0,BVS,KJT,09:50:00,09:59:00,80,33
3095,16529,1.0,KJT,PDI,09:59:00,10:03:00,80,34
3096,16529,1.0,PDI,KAD,10:03:00,10:29:00,80,35
3097,16529,1.0,KAD,LNL,10:29:00,10:33:00,80,36
3098,16529,1.0,LNL,MVL,10:35:00,10:42:00,80,37
3099,16529,1.0,MVL,KMST,10:42:00,10:51:00,80,38
3100,16529,1.0,KMST,KNHE,10:51:00,10:56:00,80,39
3101,16529,1.0,KNHE,VDN,10:56:00,11:01:00,80,40
3102,16529,1.0,VDN,TGN,11:01:00,11:05:00,80,41
3103,16529,1.0,TGN,GRWD,11:05:00,11:08:00,80,42
3104,16529,1.0,DEHR,AKRD,11:15:00,11:20:00,80,45
3105,16529,1.0,AKRD,CCH,11:20:00,11:23:00,80,46
3106,16529,1.0,CCH,PMP,11:23:00,11:25:00,80,47
3107,16529,1.0,PMP,KSWD,11:25:00,11:28:00,80,48
3108,16529,1.0,KSWD,DAPD,11:28:00,11:31:00,80,49
3109,16529,1.0,DAPD,KK,11:31:00,11:33:00,80,50
3110,16529,1.0,KK,SVJR,11:33:00,11:37:00,80,51
3111,16529,1.0,SVJR,PUNE,11:37:00,11:40:00,80,52
3112,16530,2.0,CSMT,MSD,None,19:47:00,81,1
3113,16530,2.0,MSD,SNRD,19:47:00,19:44:00,81,2
3114,16530,2.0,SNRD,BY,19:44:00,19:38:00,81,3
3115,16530,2.0,CRD,PR,19:33:00,19:28:00,81,6
3116,16530,2.0,PR,DR,19:28:00,19:24:00,81,7
3117,16530,2.0,DR,MTN,19:25:00,19:23:00,81,8
3118,16530,2.0,MTN,SIN,19:23:00,19:21:00,81,9
3119,16530,2.0,SIN,CLA,19:21:00,19:18:00,81,10
3120,16530,2.0,CLA,VVH,19:18:00,19:16:00,81,11
3121,16530,2.0,VVH,GC,19:16:00,19:14:00,81,12
3122,16530,2.0,GC,VK,19:14:00,19:11:00,81,13
3123,16530,2.0,BND,NHU,19:07:00,19:05:00,81,15
3124,16530,2.0,NHU,MLND,19:05:00,19:03:00,81,16
3125,16530,2.0,MLND,TNA,19:03:00,19:00:00,81,17
3126,16530,2.0,TNA,KLVA,19:00:00,18:58:00,81,18
3127,16530,2.0,KLVA,MBQ,18:58:00,18:53:00,81,19
3128,16530,2.0,MBQ,DIVA,18:53:00,18:51:00,81,20
3129,16530,2.0,DIVA,KOPR,18:51:00,18:46:00,81,21
3130,16530,2.0,KOPR,DI,18:46:00,18:45:00,81,22
3131,16530,2.0,DI,THK,18:45:00,18:44:00,81,23
3132,16530,2.0,THK,KYN,18:44:00,18:39:00,81,24
3133,16530,2.0,KYN,VLDI,18:40:00,18:36:00,81,25
3134,16530,2.0,VLDI,ULNR,18:36:00,18:34:00,81,26
3135,16530,2.0,ULNR,ABH,18:34:00,18:31:00,81,27
3136,16530,2.0,ABH,BUD,18:31:00,18:21:00,81,28
3137,16530,2.0,BUD,VGI,18:21:00,18:07:00,81,29
3138,16530,2.0,VGI,SHLU,18:07:00,18:02:00,81,30
3139,16530,2.0,SHLU,NRL,18:02:00,17:57:00,81,31
3140,16530,2.0,NRL,BVS,17:57:00,17:49:00,81,32
3141,16530,2.0,BVS,KJT,17:49:00,17:40:00,81,33
3142,16530,2.0,KJT,PDI,17:40:00,17:36:00,81,34
3143,16530,2.0,PDI,KAD,17:36:00,17:10:00,81,35
3144,16530,2.0,KAD,LNL,17:10:00,17:04:00,81,36
3145,16530,2.0,LNL,MVL,17:05:00,16:57:00,81,37
3146,16530,2.0,MVL,KMST,16:57:00,16:48:00,81,38
3147,16530,2.0,KMST,KNHE,16:48:00,16:43:00,81,39
3148,16530,2.0,KNHE,VDN,16:43:00,16:37:00,81,40
3149,16530,2.0,VDN,TGN,16:37:00,16:33:00,81,41
3150,16530,2.0,TGN,GRWD,16:33:00,16:29:00,81,42
3151,16530,2.0,DEHR,AKRD,16:22:00,16:17:00,81,45
3152,16530,2.0,AKRD,CCH,16:17:00,16:13:00,81,46
3153,16530,2.0,CCH,PMP,16:13:00,16:11:00,81,47
3154,16530,2.0,PMP,KSWD,16:11:00,16:08:00,81,48
3155,16530,2.0,KSWD,DAPD,16:08:00,16:04:00,81,49
3156,16530,2.0,DAPD,KK,16:04:00,16:02:00,81,50
3157,16530,2.0,KK,SVJR,16:02:00,15:58:00,81,51
3158,16530,2.0,SVJR,PUNE,15:58:00,15:50:00,81,52
3159,16531,2.0,KOPR,DI,00:29:00,00:40:00,82,22
3160,16531,2.0,DI,THK,00:40:00,00:43:00,82,23
3161,16531,2.0,THK,KYN,00:43:00,01:05:00,82,24
3162,16531,2.0,KYN,VLDI,01:10:00,01:13:00,82,25
3163,16531,2.0,VLDI,ULNR,01:13:00,01:15:00,82,26
3164,16531,2.0,ULNR,ABH,01:15:00,01:18:00,82,27
3165,16531,2.0,ABH,BUD,01:18:00,01:28:00,82,28
3166,16531,2.0,BUD,VGI,01:28:00,01:41:00,82,29
3167,16531,2.0,VGI,SHLU,01:41:00,01:46:00,82,30
3168,16531,2.0,SHLU,NRL,01:46:00,01:51:00,82,31
3169,16531,2.0,NRL,BVS,01:51:00,01:59:00,82,32
3170,16531,2.0,BVS,KJT,01:59:00,02:08:00,82,33
3171,16531,2.0,KJT,PDI,02:10:00,02:15:00,82,34
3172,16531,2.0,PDI,KAD,02:15:00,02:51:00,82,35
3173,16531,2.0,KAD,LNL,02:51:00,02:58:00,82,36
3174,16531,2.0,LNL,MVL,03:00:00,03:08:00,82,37
3175,16531,2.0,MVL,KMST,03:08:00,03:18:00,82,38
3176,16531,2.0,KMST,KNHE,03:18:00,03:23:00,82,39
3177,16531,2.0,KNHE,VDN,03:23:00,03:28:00,82,40
3178,16531,2.0,VDN,TGN,03:28:00,03:33:00,82,41
3179,16531,2.0,TGN,GRWD,03:33:00,03:36:00,82,42
3180,16531,2.0,DEHR,AKRD,03:43:00,03:49:00,82,45
3181,16531,2.0,AKRD,CCH,03:49:00,03:53:00,82,46
3182,16531,2.0,CCH,PMP,03:53:00,03:55:00,82,47
3183,16531,2.0,PMP,KSWD,03:55:00,03:58:00,82,48
3184,16531,2.0,KSWD,DAPD,03:58:00,04:02:00,82,49
3185,16531,2.0,DAPD,KK,04:02:00,04:04:00,82,50
3186,16531,2.0,KK,SVJR,04:04:00,04:08:00,82,51
3187,16531,2.0,SVJR,PUNE,04:08:00,04:10:00,82,52
3188,16532,2.0,KOPR,DI,21:59:00,21:52:00,83,22
3189,16532,2.0,DI,THK,21:52:00,21:50:00,83,23
3190,16532,2.0,THK,KYN,21:50:00,21:40:00,83,24
3191,16532,2.0,KYN,VLDI,21:45:00,21:38:00,83,25
3192,16532,2.0,VLDI,ULNR,21:38:00,21:36:00,83,26
3193,16532,2.0,ULNR,ABH,21:36:00,21:32:00,83,27
3194,16532,2.0,ABH,BUD,21:32:00,21:22:00,83,28
3195,16532,2.0,BUD,VGI,21:22:00,21:07:00,83,29
3196,16532,2.0,VGI,SHLU,21:07:00,21:02:00,83,30
3197,16532,2.0,SHLU,NRL,21:02:00,20:56:00,83,31
3198,16532,2.0,NRL,BVS,20:56:00,20:47:00,83,32
3199,16532,2.0,BVS,KJT,20:47:00,20:38:00,83,33
3200,16532,2.0,KJT,PDI,20:38:00,20:34:00,83,34
3201,16532,2.0,PDI,KAD,20:34:00,20:05:00,83,35
3202,16532,2.0,KAD,LNL,20:05:00,19:58:00,83,36
3203,16532,2.0,LNL,MVL,20:00:00,19:51:00,83,37
3204,16532,2.0,MVL,KMST,19:51:00,19:41:00,83,38
3205,16532,2.0,KMST,KNHE,19:41:00,19:36:00,83,39
3206,16532,2.0,KNHE,VDN,19:36:00,19:31:00,83,40
3207,16532,2.0,VDN,TGN,19:31:00,19:27:00,83,41
3208,16532,2.0,TGN,GRWD,19:27:00,19:23:00,83,42
3209,16532,2.0,DEHR,AKRD,19:16:00,19:11:00,83,45
3210,16532,2.0,AKRD,CCH,19:11:00,19:08:00,83,46
3211,16532,2.0,CCH,PMP,19:08:00,19:05:00,83,47
3212,16532,2.0,PMP,KSWD,19:05:00,19:03:00,83,48
3213,16532,2.0,KSWD,DAPD,19:03:00,18:59:00,83,49
3214,16532,2.0,DAPD,KK,18:59:00,18:56:00,83,50
3215,16532,2.0,KK,SVJR,18:56:00,18:53:00,83,51
3216,16532,2.0,SVJR,PUNE,18:53:00,18:40:00,83,52
3217,16533,2.0,KOPR,DI,00:40:00,00:47:00,84,22
3218,16533,2.0,DI,THK,00:47:00,00:50:00,84,23
3219,16533,2.0,THK,KYN,00:50:00,01:05:00,84,24
3220,16533,2.0,KYN,VLDI,01:10:00,01:13:00,84,25
3221,16533,2.0,VLDI,ULNR,01:13:00,01:16:00,84,26
3222,16533,2.0,ULNR,ABH,01:16:00,01:20:00,84,27
3223,16533,2.0,ABH,BUD,01:20:00,01:31:00,84,28
3224,16533,2.0,BUD,VGI,01:31:00,01:47:00,84,29
3225,16533,2.0,VGI,SHLU,01:47:00,01:52:00,84,30
3226,16533,2.0,SHLU,NRL,01:52:00,01:58:00,84,31
3227,16533,2.0,NRL,BVS,01:58:00,02:08:00,84,32
3228,16533,2.0,BVS,KJT,02:08:00,02:18:00,84,33
3229,16533,2.0,KJT,PDI,02:18:00,02:22:00,84,34
3230,16533,2.0,PDI,KAD,02:22:00,02:53:00,84,35
3231,16533,2.0,KAD,LNL,02:53:00,02:58:00,84,36
3232,16533,2.0,LNL,MVL,03:00:00,03:08:00,84,37
3233,16533,2.0,MVL,KMST,03:08:00,03:18:00,84,38
3234,16533,2.0,KMST,KNHE,03:18:00,03:23:00,84,39
3235,16533,2.0,KNHE,VDN,03:23:00,03:28:00,84,40
3236,16533,2.0,VDN,TGN,03:28:00,03:33:00,84,41
3237,16533,2.0,TGN,GRWD,03:33:00,03:36:00,84,42
3238,16533,2.0,DEHR,AKRD,03:43:00,03:49:00,84,45
3239,16533,2.0,AKRD,CCH,03:49:00,03:52:00,84,46
3240,16533,2.0,CCH,PMP,03:52:00,03:55:00,84,47
3241,16533,2.0,PMP,KSWD,03:55:00,03:57:00,84,48
3242,16533,2.0,KSWD,DAPD,03:57:00,04:01:00,84,49
3243,16533,2.0,DAPD,KK,04:01:00,04:04:00,84,50
3244,16533,2.0,KK,SVJR,04:04:00,04:08:00,84,51
3245,16533,2.0,SVJR,PUNE,04:08:00,04:10:00,84,52
3246,16534,2.0,KOPR,DI,22:00:00,21:53:00,85,22
3247,16534,2.0,DI,THK,21:53:00,21:50:00,85,23
3248,16534,2.0,THK,KYN,21:50:00,21:40:00,85,24
3249,16534,2.0,KYN,VLDI,21:45:00,21:38:00,85,25
3250,16534,2.0,VLDI,ULNR,21:38:00,21:36:00,85,26
3251,16534,2.0,ULNR,ABH,21:36:00,21:32:00,85,27
3252,16534,2.0,ABH,BUD,21:32:00,21:22:00,85,28
3253,16534,2.0,BUD,VGI,21:22:00,21:07:00,85,29
3254,16534,2.0,VGI,SHLU,21:07:00,21:02:00,85,30
3255,16534,2.0,SHLU,NRL,21:02:00,20:56:00,85,31
3256,16534,2.0,NRL,BVS,20:56:00,20:47:00,85,32
3257,16534,2.0,BVS,KJT,20:47:00,20:38:00,85,33
3258,16534,2.0,KJT,PDI,20:38:00,20:34:00,85,34
3259,16534,2.0,PDI,KAD,20:34:00,20:05:00,85,35
3260,16534,2.0,KAD,LNL,20:05:00,19:59:00,85,36
3261,16534,2.0,LNL,MVL,20:00:00,19:51:00,85,37
3262,16534,2.0,MVL,KMST,19:51:00,19:42:00,85,38
3263,16534,2.0,KMST,KNHE,19:42:00,19:37:00,85,39
3264,16534,2.0,KNHE,VDN,19:37:00,19:31:00,85,40
3265,16534,2.0,VDN,TGN,19:31:00,19:27:00,85,41
3266,16534,2.0,TGN,GRWD,19:27:00,19:24:00,85,42
3267,16534,2.0,DEHR,AKRD,19:17:00,19:11:00,85,45
3268,16534,2.0,AKRD,CCH,19:11:00,19:08:00,85,46
3269,16534,2.0,CCH,PMP,19:08:00,19:05:00,85,47
3270,16534,2.0,PMP,KSWD,19:05:00,19:03:00,85,48
3271,16534,2.0,KSWD,DAPD,19:03:00,18:59:00,85,49
3272,16534,2.0,DAPD,KK,18:59:00,18:57:00,85,50
3273,16534,2.0,KK,SVJR,18:57:00,18:53:00,85,51
3274,16534,2.0,SVJR,PUNE,18:53:00,18:40:00,85,52
3275,16613,1.0,KOPR,DI,19:09:00,19:19:00,86,22
3276,16613,1.0,DI,THK,19:19:00,19:21:00,86,23
3277,16613,1.0,THK,KYN,19:21:00,19:40:00,86,24
3278,16613,1.0,KYN,VLDI,19:45:00,19:47:00,86,25
3279,16613,1.0,VLDI,ULNR,19:47:00,19:49:00,86,26
3280,16613,1.0,ULNR,ABH,19:49:00,19:51:00,86,27
3281,16613,1.0,ABH,BUD,19:51:00,19:58:00,86,28
3282,16613,1.0,BUD,VGI,19:58:00,20:08:00,86,29
3283,16613,1.0,VGI,SHLU,20:08:00,20:12:00,86,30
3284,16613,1.0,SHLU,NRL,20:12:00,20:16:00,86,31
3285,16613,1.0,NRL,BVS,20:16:00,20:22:00,86,32
3286,16613,1.0,BVS,KJT,20:22:00,20:28:00,86,33
3287,16613,1.0,KJT,PDI,20:30:00,20:35:00,86,34
3288,16613,1.0,PDI,KAD,20:35:00,21:11:00,86,35
3289,16613,1.0,KAD,LNL,21:11:00,21:18:00,86,36
3290,16613,1.0,LNL,MVL,21:20:00,21:27:00,86,37
3291,16613,1.0,MVL,KMST,21:27:00,21:36:00,86,38
3292,16613,1.0,KMST,KNHE,21:36:00,21:41:00,86,39
3293,16613,1.0,KNHE,VDN,21:41:00,21:46:00,86,40
3294,16613,1.0,VDN,TGN,21:46:00,21:50:00,86,41
3295,16613,1.0,TGN,GRWD,21:50:00,21:53:00,86,42
3296,16613,1.0,DEHR,AKRD,22:00:00,22:05:00,86,45
3297,16613,1.0,AKRD,CCH,22:05:00,22:08:00,86,46
3298,16613,1.0,CCH,PMP,22:08:00,22:11:00,86,47
3299,16613,1.0,PMP,KSWD,22:11:00,22:13:00,86,48
3300,16613,1.0,KSWD,DAPD,22:13:00,22:17:00,86,49
3301,16613,1.0,DAPD,KK,22:17:00,22:19:00,86,50
3302,16613,1.0,KK,SVJR,22:19:00,22:23:00,86,51
3303,16613,1.0,SVJR,PUNE,22:23:00,22:25:00,86,52
3304,16614,3.0,KOPR,DI,05:02:00,04:56:00,87,22
3305,16614,3.0,DI,THK,04:56:00,04:54:00,87,23
3306,16614,3.0,THK,KYN,04:54:00,04:45:00,87,24
3307,16614,3.0,KYN,VLDI,04:50:00,04:43:00,87,25
3308,16614,3.0,VLDI,ULNR,04:43:00,04:41:00,87,26
3309,16614,3.0,ULNR,ABH,04:41:00,04:39:00,87,27
3310,16614,3.0,ABH,BUD,04:39:00,04:31:00,87,28
3311,16614,3.0,BUD,VGI,04:31:00,04:21:00,87,29
3312,16614,3.0,VGI,SHLU,04:21:00,04:17:00,87,30
3313,16614,3.0,SHLU,NRL,04:17:00,04:13:00,87,31
3314,16614,3.0,NRL,BVS,04:13:00,04:07:00,87,32
3315,16614,3.0,BVS,KJT,04:07:00,03:59:00,87,33
3316,16614,3.0,KJT,PDI,04:00:00,03:54:00,87,34
3317,16614,3.0,PDI,KAD,03:54:00,03:21:00,87,35
3318,16614,3.0,KAD,LNL,03:21:00,03:14:00,87,36
3319,16614,3.0,LNL,MVL,03:15:00,03:06:00,87,37
3320,16614,3.0,MVL,KMST,03:06:00,02:57:00,87,38
3321,16614,3.0,KMST,KNHE,02:57:00,02:52:00,87,39
3322,16614,3.0,KNHE,VDN,02:52:00,02:46:00,87,40
3323,16614,3.0,VDN,TGN,02:46:00,02:42:00,87,41
3324,16614,3.0,TGN,GRWD,02:42:00,02:39:00,87,42
3325,16614,3.0,DEHR,AKRD,02:32:00,02:26:00,87,45
3326,16614,3.0,AKRD,CCH,02:26:00,02:23:00,87,46
3327,16614,3.0,CCH,PMP,02:23:00,02:20:00,87,47
3328,16614,3.0,PMP,KSWD,02:20:00,02:18:00,87,48
3329,16614,3.0,KSWD,DAPD,02:18:00,02:14:00,87,49
3330,16614,3.0,DAPD,KK,02:14:00,02:12:00,87,50
3331,16614,3.0,KK,SVJR,02:12:00,02:08:00,87,51
3332,16614,3.0,SVJR,PUNE,02:08:00,02:00:00,87,52
3333,17017,1.0,KOPR,DI,19:09:00,19:19:00,88,22
3334,17017,1.0,DI,THK,19:19:00,19:21:00,88,23
3335,17017,1.0,THK,KYN,19:21:00,19:40:00,88,24
3336,17017,1.0,KYN,VLDI,19:45:00,19:47:00,88,25
3337,17017,1.0,VLDI,ULNR,19:47:00,19:49:00,88,26
3338,17017,1.0,ULNR,ABH,19:49:00,19:51:00,88,27
3339,17017,1.0,ABH,BUD,19:51:00,19:58:00,88,28
3340,17017,1.0,BUD,VGI,19:58:00,20:08:00,88,29
3341,17017,1.0,VGI,SHLU,20:08:00,20:12:00,88,30
3342,17017,1.0,SHLU,NRL,20:12:00,20:16:00,88,31
3343,17017,1.0,NRL,BVS,20:16:00,20:22:00,88,32
3344,17017,1.0,BVS,KJT,20:22:00,20:28:00,88,33
3345,17017,1.0,KJT,PDI,20:30:00,20:35:00,88,34
3346,17017,1.0,PDI,KAD,20:35:00,21:11:00,88,35
3347,17017,1.0,KAD,LNL,21:11:00,21:18:00,88,36
3348,17017,1.0,LNL,MVL,21:20:00,21:27:00,88,37
3349,17017,1.0,MVL,KMST,21:27:00,21:36:00,88,38
3350,17017,1.0,KMST,KNHE,21:36:00,21:41:00,88,39
3351,17017,1.0,KNHE,VDN,21:41:00,21:46:00,88,40
3352,17017,1.0,VDN,TGN,21:46:00,21:50:00,88,41
3353,17017,1.0,TGN,GRWD,21:50:00,21:53:00,88,42
3354,17017,1.0,DEHR,AKRD,22:00:00,22:05:00,88,45
3355,17017,1.0,AKRD,CCH,22:05:00,22:08:00,88,46
3356,17017,1.0,CCH,PMP,22:08:00,22:11:00,88,47
3357,17017,1.0,PMP,KSWD,22:11:00,22:13:00,88,48
3358,17017,1.0,KSWD,DAPD,22:13:00,22:17:00,88,49
3359,17017,1.0,DAPD,KK,22:17:00,22:19:00,88,50
3360,17017,1.0,KK,SVJR,22:19:00,22:23:00,88,51
3361,17017,1.0,SVJR,PUNE,22:23:00,22:25:00,88,52
3362,17018,2.0,KOPR,DI,05:01:00,04:56:00,89,22
3363,17018,2.0,DI,THK,04:56:00,04:54:00,89,23
3364,17018,2.0,THK,KYN,04:54:00,04:48:00,89,24
3365,17018,2.0,KYN,VLDI,04:50:00,04:47:00,89,25
3366,17018,2.0,VLDI,ULNR,04:47:00,04:45:00,89,26
3367,17018,2.0,ULNR,ABH,04:45:00,04:42:00,89,27
3368,17018,2.0,ABH,BUD,04:42:00,04:34:00,89,28
3369,17018,2.0,BUD,VGI,04:34:00,04:23:00,89,29
3370,17018,2.0,VGI,SHLU,04:23:00,04:19:00,89,30
3371,17018,2.0,SHLU,NRL,04:19:00,04:14:00,89,31
3372,17018,2.0,NRL,BVS,04:14:00,04:07:00,89,32
3373,17018,2.0,BVS,KJT,04:07:00,03:58:00,89,33
