train_number,station_code,sequence_number,arrival_time,departure_time,day
16531,CHP,1.0,12:08:00,12:08:00,1.0
16531,KOPR,1.0,00:29:00,00:29:00,2.0
16531,DI,2.0,00:40:00,00:40:00,2.0
16531,THK,3.0,00:43:00,00:43:00,2.0
16531,KYN,4.0,01:05:00,01:10:00,2.0
16531,VLDI,5.0,01:13:00,01:13:00,2.0
16531,ULNR,6.0,01:15:00,01:15:00,2.0
16531,ABH,7.0,01:18:00,01:18:00,2.0
16531,BUD,8.0,01:28:00,01:28:00,2.0
16531,VGI,9.0,01:41:00,01:41:00,2.0
16531,SHLU,10.0,01:46:00,01:46:00,2.0
16531,NRL,11.0,01:51:00,01:51:00,2.0
16531,BVS,12.0,01:59:00,01:59:00,2.0
16531,KJT,13.0,02:08:00,02:10:00,2.0
16531,PDI,14.0,02:15:00,02:15:00,2.0
16531,KAD,15.0,02:51:00,02:51:00,2.0
16531,LNL,16.0,02:58:00,03:00:00,2.0
16531,MVL,17.0,03:08:00,03:08:00,2.0
16531,KMST,18.0,03:18:00,03:18:00,2.0
16531,KNHE,19.0,03:23:00,03:23:00,2.0
16531,VDN,20.0,03:28:00,03:28:00,2.0
16531,TGN,21.0,03:33:00,03:33:00,2.0
16531,GRWD,22.0,03:36:00,03:36:00,2.0
16531,DEHR,23.0,03:43:00,03:43:00,2.0
16531,AKRD,24.0,03:49:00,03:49:00,2.0
16531,CCH,25.0,03:53:00,03:53:00,2.0
16531,PMP,26.0,03:55:00,03:55:00,2.0
16531,KSWD,27.0,03:58:00,03:58:00,2.0
16531,DAPD,28.0,04:02:00,04:02:00,2.0
16531,KK,29.0,04:04:00,04:04:00,2.0
16531,SVJR,30.0,04:08:00,04:08:00,2.0
16531,PUNE,31.0,04:10:00,04:20:00,2.0
16532,KOPR,1.0,21:59:00,21:59:00,2.0
16532,DI,2.0,21:52:00,21:52:00,2.0
16532,THK,3.0,21:50:00,21:50:00,2.0
16532,KYN,4.0,21:40:00,21:45:00,2.0
16532,VLDI,5.0,21:38:00,21:38:00,2.0
16532,ULNR,6.0,21:36:00,21:36:00,2.0
16532,ABH,7.0,21:32:00,21:32:00,2.0
16532,BUD,8.0,21:22:00,21:22:00,2.0
16532,VGI,9.0,21:07:00,21:07:00,2.0
16532,SHLU,10.0,21:02:00,21:02:00,2.0
16532,NRL,11.0,20:56:00,20:56:00,2.0
16532,BVS,12.0,20:47:00,20:47:00,2.0
16532,KJT,13.0,20:38:00,20:38:00,2.0
16532,PDI,14.0,20:34:00,20:34:00,2.0
16532,KAD,15.0,20:05:00,20:05:00,2.0
16532,LNL,16.0,19:58:00,20:00:00,2.0
16532,MVL,17.0,19:51:00,19:51:00,2.0
16532,KMST,18.0,19:41:00,19:41:00,2.0
16532,KNHE,19.0,19:36:00,19:36:00,2.0
16532,VDN,20.0,19:31:00,19:31:00,2.0
16532,TGN,21.0,19:27:00,19:27:00,2.0
16532,GRWD,22.0,19:23:00,19:23:00,2.0
16532,DEHR,23.0,19:16:00,19:16:00,2.0
16532,AKRD,24.0,19:11:00,19:11:00,2.0
16532,CCH,25.0,19:08:00,19:08:00,2.0
16532,PMP,26.0,19:05:00,19:05:00,2.0
16532,KSWD,27.0,19:03:00,19:03:00,2.0
16532,DAPD,28.0,18:59:00,18:59:00,2.0
16532,KK,29.0,18:56:00,18:56:00,2.0
16532,SVJR,30.0,18:53:00,18:53:00,2.0
16532,PUNE,31.0,18:40:00,18:50:00,2.0
16532,CHP,1.0,10:27:00,10:27:00,3.0
16533,CHP,1.0,12:00:00,12:00:00,1.0
16533,KOPR,1.0,00:40:00,00:40:00,2.0
16533,DI,2.0,00:47:00,00:47:00,2.0
16533,THK,3.0,00:50:00,00:50:00,2.0
16533,KYN,4.0,01:05:00,01:10:00,2.0
16533,VLDI,5.0,01:13:00,01:13:00,2.0
16533,ULNR,6.0,01:16:00,01:16:00,2.0
16533,ABH,7.0,01:20:00,01:20:00,2.0
16533,BUD,8.0,01:31:00,01:31:00,2.0
16533,VGI,9.0,01:47:00,01:47:00,2.0
16533,SHLU,10.0,01:52:00,01:52:00,2.0
16533,NRL,11.0,01:58:00,01:58:00,2.0
16533,BVS,12.0,02:08:00,02:08:00,2.0
16533,KJT,13.0,02:18:00,02:18:00,2.0
16533,PDI,14.0,02:22:00,02:22:00,2.0
16533,KAD,15.0,02:53:00,02:53:00,2.0
16533,LNL,16.0,02:58:00,03:00:00,2.0
16533,MVL,17.0,03:08:00,03:08:00,2.0
16533,KMST,18.0,03:18:00,03:18:00,2.0
16533,KNHE,19.0,03:23:00,03:23:00,2.0
16533,VDN,20.0,03:28:00,03:28:00,2.0
16533,TGN,21.0,03:33:00,03:33:00,2.0
16533,GRWD,22.0,03:36:00,03:36:00,2.0
16533,DEHR,23.0,03:43:00,03:43:00,2.0
16533,AKRD,24.0,03:49:00,03:49:00,2.0
16533,CCH,25.0,03:52:00,03:52:00,2.0
16533,PMP,26.0,03:55:00,03:55:00,2.0
16533,KSWD,27.0,03:57:00,03:57:00,2.0
16533,DAPD,28.0,04:01:00,04:01:00,2.0
16533,KK,29.0,04:04:00,04:04:00,2.0
16533,SVJR,30.0,04:08:00,04:08:00,2.0
16533,PUNE,31.0,04:10:00,04:20:00,2.0
16533,BGWI,,None,None,
16534,KOPR,1.0,22:00:00,22:00:00,2.0
16534,DI,2.0,21:53:00,21:53:00,2.0
16534,THK,3.0,21:50:00,21:50:00,2.0
16534,KYN,4.0,21:40:00,21:45:00,2.0
16534,VLDI,5.0,21:38:00,21:38:00,2.0
16534,ULNR,6.0,21:36:00,21:36:00,2.0
16534,ABH,7.0,21:32:00,21:32:00,2.0
16534,BUD,8.0,21:22:00,21:22:00,2.0
16534,VGI,9.0,21:07:00,21:07:00,2.0
16534,SHLU,10.0,21:02:00,21:02:00,2.0
16534,NRL,11.0,20:56:00,20:56:00,2.0
16534,BVS,12.0,20:47:00,20:47:00,2.0
16534,KJT,13.0,20:38:00,20:38:00,2.0
16534,PDI,14.0,20:34:00,20:34:00,2.0
16534,KAD,15.0,20:05:00,20:05:00,2.0
16534,LNL,16.0,19:59:00,20:00:00,2.0
16534,MVL,17.0,19:51:00,19:51:00,2.0
16534,KMST,18.0,19:42:00,19:42:00,2.0
16534,KNHE,19.0,19:37:00,19:37:00,2.0
16534,VDN,20.0,19:31:00,19:31:00,2.0
16534,TGN,21.0,19:27:00,19:27:00,2.0
16534,GRWD,22.0,19:24:00,19:24:00,2.0
16534,DEHR,23.0,19:17:00,19:17:00,2.0
16534,AKRD,24.0,19:11:00,19:11:00,2.0
16534,CCH,25.0,19:08:00,19:08:00,2.0
16534,PMP,26.0,19:05:00,19:05:00,2.0
16534,KSWD,27.0,19:03:00,19:03:00,2.0
16534,DAPD,28.0,18:59:00,18:59:00,2.0
16534,KK,29.0,18:57:00,18:57:00,2.0
16534,SVJR,30.0,18:53:00,18:53:00,2.0
16534,PUNE,31.0,18:40:00,18:50:00,2.0
16534,CHP,1.0,10:14:00,10:14:00,3.0
16534,BGWI,,None,None,
16613,KOPR,1.0,19:09:00,19:09:00,1.0
16613,DI,2.0,19:19:00,19:19:00,1.0
16613,THK,3.0,19:21:00,19:21:00,1.0
16613,KYN,4.0,19:40:00,19:45:00,1.0
16613,VLDI,5.0,19:47:00,19:47:00,1.0
16613,ULNR,6.0,19:49:00,19:49:00,1.0
16613,ABH,7.0,19:51:00,19:51:00,1.0
16613,BUD,8.0,19:58:00,19:58:00,1.0
16613,VGI,9.0,20:08:00,20:08:00,1.0
16613,SHLU,10.0,20:12:00,20:12:00,1.0
16613,NRL,11.0,20:16:00,20:16:00,1.0
16613,BVS,12.0,20:22:00,20:22:00,1.0
16613,KJT,13.0,20:28:00,20:30:00,1.0
16613,PDI,14.0,20:35:00,20:35:00,1.0
16613,KAD,15.0,21:11:00,21:11:00,1.0
16613,LNL,16.0,21:18:00,21:20:00,1.0
16613,MVL,17.0,21:27:00,21:27:00,1.0
16613,KMST,18.0,21:36:00,21:36:00,1.0
16613,KNHE,19.0,21:41:00,21:41:00,1.0
16613,VDN,20.0,21:46:00,21:46:00,1.0
16613,TGN,21.0,21:50:00,21:50:00,1.0
16613,GRWD,22.0,21:53:00,21:53:00,1.0
16613,DEHR,23.0,22:00:00,22:00:00,1.0
16613,AKRD,24.0,22:05:00,22:05:00,1.0
16613,CCH,25.0,22:08:00,22:08:00,1.0
16613,PMP,26.0,22:11:00,22:11:00,1.0
16613,KSWD,27.0,22:13:00,22:13:00,1.0
16613,DAPD,28.0,22:17:00,22:17:00,1.0
16613,KK,29.0,22:19:00,22:19:00,1.0
16613,SVJR,30.0,22:23:00,22:23:00,1.0
16613,PUNE,31.0,22:25:00,22:30:00,1.0
16613,BGWI,,None,None,
16614,KOPR,1.0,05:02:00,05:02:00,3.0
16614,DI,2.0,04:56:00,04:56:00,3.0
16614,THK,3.0,04:54:00,04:54:00,3.0
16614,KYN,4.0,04:45:00,04:50:00,3.0
16614,VLDI,5.0,04:43:00,04:43:00,3.0
16614,ULNR,6.0,04:41:00,04:41:00,3.0
16614,ABH,7.0,04:39:00,04:39:00,3.0
16614,BUD,8.0,04:31:00,04:31:00,3.0
16614,VGI,9.0,04:21:00,04:21:00,3.0
16614,SHLU,10.0,04:17:00,04:17:00,3.0
16614,NRL,11.0,04:13:00,04:13:00,3.0
16614,BVS,12.0,04:07:00,04:07:00,3.0
16614,KJT,13.0,03:59:00,04:00:00,3.0
16614,PDI,14.0,03:54:00,03:54:00,3.0
16614,KAD,15.0,03:21:00,03:21:00,3.0
16614,LNL,16.0,03:14:00,03:15:00,3.0
16614,MVL,17.0,03:06:00,03:06:00,3.0
16614,KMST,18.0,02:57:00,02:57:00,3.0
16614,KNHE,19.0,02:52:00,02:52:00,3.0
16614,VDN,20.0,02:46:00,02:46:00,3.0
16614,TGN,21.0,02:42:00,02:42:00,3.0
16614,GRWD,22.0,02:39:00,02:39:00,3.0
16614,DEHR,23.0,02:32:00,02:32:00,3.0
16614,AKRD,24.0,02:26:00,02:26:00,3.0
16614,CCH,25.0,02:23:00,02:23:00,3.0
16614,PMP,26.0,02:20:00,02:20:00,3.0
16614,KSWD,27.0,02:18:00,02:18:00,3.0
16614,DAPD,28.0,02:14:00,02:14:00,3.0
16614,KK,29.0,02:12:00,02:12:00,3.0
16614,SVJR,30.0,02:08:00,02:08:00,3.0
16614,PUNE,31.0,02:00:00,02:05:00,3.0
16614,BGWI,,None,None,
17017,KOPR,1.0,19:09:00,19:09:00,1.0
17017,DI,2.0,19:19:00,19:19:00,1.0
17017,THK,3.0,19:21:00,19:21:00,1.0
17017,KYN,4.0,19:40:00,19:45:00,1.0
17017,VLDI,5.0,19:47:00,19:47:00,1.0
17017,ULNR,6.0,19:49:00,19:49:00,1.0
17017,ABH,7.0,19:51:00,19:51:00,1.0
17017,BUD,8.0,19:58:00,19:58:00,1.0
17017,VGI,9.0,20:08:00,20:08:00,1.0
17017,SHLU,10.0,20:12:00,20:12:00,1.0
17017,NRL,11.0,20:16:00,20:16:00,1.0
17017,BVS,12.0,20:22:00,20:22:00,1.0
17017,KJT,13.0,20:28:00,20:30:00,1.0
17017,PDI,14.0,20:35:00,20:35:00,1.0
17017,KAD,15.0,21:11:00,21:11:00,1.0
17017,LNL,16.0,21:18:00,21:20:00,1.0
17017,MVL,17.0,21:27:00,21:27:00,1.0
17017,KMST,18.0,21:36:00,21:36:00,1.0
17017,KNHE,19.0,21:41:00,21:41:00,1.0
17017,VDN,20.0,21:46:00,21:46:00,1.0
17017,TGN,21.0,21:50:00,21:50:00,1.0
17017,GRWD,22.0,21:53:00,21:53:00,1.0
17017,DEHR,23.0,22:00:00,22:00:00,1.0
17017,AKRD,24.0,22:05:00,22:05:00,1.0
17017,CCH,25.0,22:08:00,22:08:00,1.0
17017,PMP,26.0,22:11:00,22:11:00,1.0
17017,KSWD,27.0,22:13:00,22:13:00,1.0
17017,DAPD,28.0,22:17:00,22:17:00,1.0
17017,KK,29.0,22:19:00,22:19:00,1.0
17017,SVJR,30.0,22:23:00,22:23:00,1.0
17017,PUNE,31.0,22:25:00,22:30:00,1.0
17018,KOPR,1.0,05:01:00,05:01:00,2.0
17018,DI,2.0,04:56:00,04:56:00,2.0
17018,THK,3.0,04:54:00,04:54:00,2.0
17018,KYN,4.0,04:48:00,04:50:00,2.0
17018,VLDI,5.0,04:47:00,04:47:00,2.0
17018,ULNR,6.0,04:45:00,04:45:00,2.0
17018,ABH,7.0,04:42:00,04:42:00,2.0
17018,BUD,8.0,04:34:00,04:34:00,2.0
17018,VGI,9.0,04:23:00,04:23:00,2.0
17018,SHLU,10.0,04:19:00,04:19:00,2.0
17018,NRL,11.0,04:14:00,04:14:00,2.0
17018,BVS,12.0,04:07:00,04:07:00,2.0
17018,KJT,13.0,03:58:00,04:00:00,2.0
17018,PDI,14.0,03:53:00,03:53:00,2.0
17018,KAD,15.0,03:21:00,03:21:00,2.0
17018,LNL,16.0,03:13:00,03:15:00,2.0
17018,MVL,17.0,03:06:00,03:06:00,2.0
17018,KMST,18.0,02:56:00,02:56:00,2.0
17018,KNHE,19.0,02:51:00,02:51:00,2.0
17018,VDN,20.0,02:46:00,02:46:00,2.0
17018,TGN,21.0,02:42:00,02:42:00,2.0
17018,GRWD,22.0,02:38:00,02:38:00,2.0
17018,DEHR,23.0,02:31:00,02:31:00,2.0
17018,AKRD,24.0,02:26:00,02:26:00,2.0
17018,CCH,25.0,02:23:00,02:23:00,2.0
17018,PMP,26.0,02:20:00,02:20:00,2.0
17018,KSWD,27.0,02:18:00,02:18:00,2.0
17018,DAPD,28.0,02:14:00,02:14:00,2.0
17018,KK,29.0,02:11:00,02:11:00,2.0
17018,SVJR,30.0,02:08:00,02:08:00,2.0
17018,PUNE,31.0,02:00:00,02:05:00,2.0
17031,CSMT,1.0,None,12:45:00,1.0
17031,MSD,2.0,12:46:00,12:46:00,1.0
17031,SNRD,3.0,12:48:00,12:48:00,1.0
17031,BY,4.0,12:51:00,12:51:00,1.0
17031,CRD,5.0,12:53:00,12:53:00,1.0
17031,PR,6.0,12:56:00,12:56:00,1.0
17031,DR,7.0,12:58:00,13:00:00,1.0
17031,MTN,8.0,13:01:00,13:01:00,1.0
17031,SIN,9.0,13:04:00,13:04:00,1.0
17031,CLA,10.0,13:06:00,13:06:00,1.0
17031,VVH,11.0,13:08:00,13:08:00,1.0
17031,GC,12.0,13:09:00,13:09:00,1.0
17031,VK,13.0,13:13:00,13:13:00,1.0
17031,BND,14.0,13:16:00,13:16:00,1.0
17031,NHU,15.0,13:18:00,13:18:00,1.0
17031,MLND,16.0,13:19:00,13:19:00,1.0
17031,TNA,17.0,13:22:00,13:22:00,1.0
17031,KLVA,18.0,13:24:00,13:24:00,1.0
17031,MBQ,19.0,13:28:00,13:28:00,1.0
17031,DIVA,20.0,13:30:00,13:30:00,1.0
17031,KOPR,21.0,13:34:00,13:34:00,1.0
17031,DI,22.0,13:35:00,13:35:00,1.0
17031,THK,23.0,13:37:00,13:37:00,1.0
17031,KYN,24.0,13:40:00,13:45:00,1.0
17031,VLDI,25.0,13:47:00,13:47:00,1.0
17031,ULNR,26.0,13:49:00,13:49:00,1.0
17031,ABH,27.0,13:51:00,13:51:00,1.0
17031,BUD,28.0,13:57:00,13:57:00,1.0
17031,VGI,29.0,14:06:00,14:06:00,1.0
17031,SHLU,30.0,14:09:00,14:09:00,1.0
17031,NRL,31.0,14:13:00,14:13:00,1.0
17031,BVS,32.0,14:18:00,14:18:00,1.0
17031,KJT,33.0,14:23:00,14:25:00,1.0
17031,PDI,34.0,14:30:00,14:30:00,1.0
17031,KAD,35.0,15:06:00,15:06:00,1.0
17031,LNL,36.0,15:13:00,15:15:00,1.0
17031,MVL,37.0,15:23:00,15:23:00,1.0
17031,KMST,38.0,15:34:00,15:34:00,1.0
17031,KNHE,39.0,15:39:00,15:39:00,1.0
17031,VDN,40.0,15:45:00,15:45:00,1.0
17031,TGN,41.0,15:50:00,15:50:00,1.0
17031,GRWD,42.0,15:53:00,15:53:00,1.0
17031,DEHR,43.0,16:01:00,16:01:00,1.0
17031,AKRD,44.0,16:07:00,16:07:00,1.0
17031,CCH,45.0,16:11:00,16:11:00,1.0
17031,PMP,46.0,16:14:00,16:14:00,1.0
17031,KSWD,47.0,16:16:00,16:16:00,1.0
17031,DAPD,48.0,16:21:00,16:21:00,1.0
17031,KK,49.0,16:23:00,16:23:00,1.0
17031,SVJR,50.0,16:27:00,16:27:00,1.0
17031,PUNE,51.0,16:30:00,16:35:00,1.0
17032,CSMT,1.0,13:05:00,None,2.0
17032,MSD,2.0,13:02:00,13:02:00,2.0
17032,SNRD,3.0,12:58:00,12:58:00,2.0
17032,BY,4.0,12:53:00,12:53:00,2.0
17032,CRD,5.0,12:48:00,12:48:00,2.0
17032,PR,6.0,12:43:00,12:43:00,2.0
17032,DR,7.0,12:38:00,12:40:00,2.0
17032,MTN,8.0,12:37:00,12:37:00,2.0
17032,SIN,9.0,12:34:00,12:34:00,2.0
17032,CLA,10.0,12:32:00,12:32:00,2.0
17032,VVH,11.0,12:30:00,12:30:00,2.0
17032,GC,12.0,12:28:00,12:28:00,2.0
17032,VK,13.0,12:25:00,12:25:00,2.0
17032,BND,14.0,12:21:00,12:21:00,2.0
17032,NHU,15.0,12:19:00,12:19:00,2.0
17032,MLND,16.0,12:17:00,12:17:00,2.0
17032,TNA,17.0,12:15:00,12:15:00,2.0
17032,KLVA,18.0,12:12:00,12:12:00,2.0
17032,MBQ,19.0,12:08:00,12:08:00,2.0
17032,DIVA,20.0,12:05:00,12:05:00,2.0
17032,KOPR,21.0,12:01:00,12:01:00,2.0
17032,DI,22.0,12:00:00,12:00:00,2.0
17032,THK,23.0,11:59:00,11:59:00,2.0
17032,KYN,24.0,11:53:00,11:55:00,2.0
17032,VLDI,25.0,11:50:00,11:50:00,2.0
17032,ULNR,26.0,11:49:00,11:49:00,2.0
17032,ABH,27.0,11:46:00,11:46:00,2.0
17032,BUD,28.0,11:38:00,11:38:00,2.0
17032,VGI,29.0,11:27:00,11:27:00,2.0
17032,SHLU,30.0,11:23:00,11:23:00,2.0
17032,NRL,31.0,11:19:00,11:19:00,2.0
17032,BVS,32.0,11:12:00,11:12:00,2.0
17032,KJT,33.0,11:04:00,11:05:00,2.0
17032,PDI,34.0,10:58:00,10:58:00,2.0
17032,KAD,35.0,10:21:00,10:21:00,2.0
17032,LNL,36.0,10:14:00,10:15:00,2.0
17032,MVL,37.0,10:06:00,10:06:00,2.0
17032,KMST,38.0,09:58:00,09:58:00,2.0
17032,KNHE,39.0,09:53:00,09:53:00,2.0
17032,VDN,40.0,09:48:00,09:48:00,2.0
17032,TGN,41.0,09:44:00,09:44:00,2.0
17032,GRWD,42.0,09:41:00,09:41:00,2.0
17032,DEHR,43.0,09:34:00,09:34:00,2.0
17032,AKRD,44.0,09:30:00,09:30:00,2.0
17032,CCH,45.0,09:26:00,09:26:00,2.0
17032,PMP,46.0,09:24:00,09:24:00,2.0
17032,KSWD,47.0,09:22:00,09:22:00,2.0
17032,DAPD,48.0,09:18:00,09:18:00,2.0
17032,KK,49.0,09:16:00,09:16:00,2.0
17032,SVJR,50.0,09:12:00,09:12:00,2.0
17032,PUNE,51.0,09:05:00,09:10:00,2.0
17203,KOPR,1.0,19:15:00,19:15:00,1.0
17203,DI,2.0,19:22:00,19:22:00,1.0
17203,THK,3.0,19:25:00,19:25:00,1.0
17203,KYN,4.0,19:40:00,19:45:00,1.0
17203,VLDI,5.0,19:48:00,19:48:00,1.0
17203,ULNR,6.0,19:50:00,19:50:00,1.0
17203,ABH,7.0,19:53:00,19:53:00,1.0
17203,BUD,8.0,20:03:00,20:03:00,1.0
17203,VGI,9.0,20:17:00,20:17:00,1.0
17203,SHLU,10.0,20:22:00,20:22:00,1.0
17203,NRL,11.0,20:27:00,20:27:00,1.0
17203,BVS,12.0,20:36:00,20:36:00,1.0
17203,KJT,13.0,20:44:00,20:44:00,1.0
17203,PDI,14.0,20:48:00,20:48:00,1.0
17203,KAD,15.0,21:15:00,21:15:00,1.0
17203,LNL,16.0,21:18:00,21:20:00,1.0
17203,MVL,17.0,21:27:00,21:27:00,1.0
17203,KMST,18.0,21:36:00,21:36:00,1.0
17203,KNHE,19.0,21:41:00,21:41:00,1.0
17203,VDN,20.0,21:46:00,21:46:00,1.0
17203,TGN,21.0,21:50:00,21:50:00,1.0
17203,GRWD,22.0,21:53:00,21:53:00,1.0
17203,DEHR,23.0,22:00:00,22:00:00,1.0
17203,AKRD,24.0,22:05:00,22:05:00,1.0
17203,CCH,25.0,22:08:00,22:08:00,1.0
17203,PMP,26.0,22:11:00,22:11:00,1.0
17203,KSWD,27.0,22:13:00,22:13:00,1.0
17203,DAPD,28.0,22:17:00,22:17:00,1.0
17203,KK,29.0,22:19:00,22:19:00,1.0
17203,SVJR,30.0,22:23:00,22:23:00,1.0
17203,PUNE,31.0,22:25:00,22:30:00,1.0
17204,KOPR,1.0,05:05:00,05:05:00,2.0
17204,DI,2.0,04:58:00,04:58:00,2.0
17204,THK,3.0,04:55:00,04:55:00,2.0
17204,KYN,4.0,04:45:00,04:50:00,2.0
17204,VLDI,5.0,04:43:00,04:43:00,2.0
17204,ULNR,6.0,04:41:00,04:41:00,2.0
17204,ABH,7.0,04:38:00,04:38:00,2.0
17204,BUD,8.0,04:29:00,04:29:00,2.0
17204,VGI,9.0,04:15:00,04:15:00,2.0
17204,SHLU,10.0,04:11:00,04:11:00,2.0
17204,NRL,11.0,04:05:00,04:05:00,2.0
17204,BVS,12.0,03:57:00,03:57:00,2.0
17204,KJT,13.0,03:49:00,03:49:00,2.0
17204,PDI,14.0,03:45:00,03:45:00,2.0
17204,KAD,15.0,03:20:00,03:20:00,2.0
17204,LNL,16.0,03:13:00,03:15:00,2.0
17204,MVL,17.0,03:06:00,03:06:00,2.0
17204,KMST,18.0,02:56:00,02:56:00,2.0
17204,KNHE,19.0,02:51:00,02:51:00,2.0
17204,VDN,20.0,02:46:00,02:46:00,2.0
17204,TGN,21.0,02:42:00,02:42:00,2.0
17204,GRWD,22.0,02:38:00,02:38:00,2.0
17204,DEHR,23.0,02:31:00,02:31:00,2.0
17204,AKRD,24.0,02:26:00,02:26:00,2.0
17204,CCH,25.0,02:23:00,02:23:00,2.0
17204,PMP,26.0,02:20:00,02:20:00,2.0
17204,KSWD,27.0,02:18:00,02:18:00,2.0
17204,DAPD,28.0,02:14:00,02:14:00,2.0
17204,KK,29.0,02:11:00,02:11:00,2.0
17204,SVJR,30.0,02:08:00,02:08:00,2.0
17204,PUNE,31.0,02:00:00,02:05:00,2.0
19311,KOPR,1.0,18:07:00,18:07:00,1.0
19311,DI,2.0,17:56:00,17:56:00,1.0
19311,THK,3.0,17:53:00,17:53:00,1.0
19311,KYN,4.0,17:40:00,17:45:00,1.0
19311,VLDI,5.0,17:38:00,17:38:00,1.0
19311,ULNR,6.0,17:36:00,17:36:00,1.0
19311,ABH,7.0,17:34:00,17:34:00,1.0
19311,BUD,8.0,17:26:00,17:26:00,1.0
19311,VGI,9.0,17:16:00,17:16:00,1.0
19311,SHLU,10.0,17:12:00,17:12:00,1.0
19311,NRL,11.0,17:08:00,17:08:00,1.0
19311,BVS,12.0,17:02:00,17:02:00,1.0
19311,KJT,13.0,16:53:00,16:55:00,1.0
19311,PDI,14.0,16:48:00,16:48:00,1.0
19311,KAD,15.0,16:16:00,16:16:00,1.0
19311,LNL,16.0,16:08:00,16:10:00,1.0
19311,MVL,17.0,16:03:00,16:03:00,1.0
19311,KMST,18.0,15:56:00,15:56:00,1.0
19311,KNHE,19.0,15:53:00,15:53:00,1.0
19311,VDN,20.0,15:49:00,15:49:00,1.0
19311,TGN,21.0,15:46:00,15:46:00,1.0
19311,GRWD,22.0,15:44:00,15:44:00,1.0
19311,DEHR,23.0,15:39:00,15:39:00,1.0
19311,AKRD,24.0,15:35:00,15:35:00,1.0
19311,CCH,25.0,15:32:00,15:32:00,1.0
19311,PMP,26.0,15:31:00,15:31:00,1.0
19311,KSWD,27.0,15:29:00,15:29:00,1.0
19311,DAPD,28.0,15:26:00,15:26:00,1.0
19311,KK,29.0,15:25:00,15:25:00,1.0
19311,SVJR,30.0,15:22:00,15:22:00,1.0
19311,PUNE,31.0,None,15:20:00,1.0
19312,KOPR,1.0,04:48:00,04:48:00,2.0
19312,DI,2.0,04:56:00,04:56:00,2.0
19312,THK,3.0,04:58:00,04:58:00,2.0
19312,KYN,4.0,05:15:00,05:20:00,2.0
19312,VLDI,5.0,05:22:00,05:22:00,2.0
19312,ULNR,6.0,05:24:00,05:24:00,2.0
19312,ABH,7.0,05:26:00,05:26:00,2.0
19312,BUD,8.0,05:34:00,05:34:00,2.0
19312,VGI,9.0,05:44:00,05:44:00,2.0
19312,SHLU,10.0,05:47:00,05:47:00,2.0
19312,NRL,11.0,05:51:00,05:51:00,2.0
19312,BVS,12.0,05:58:00,05:58:00,2.0
19312,KJT,13.0,06:03:00,06:05:00,2.0
19312,PDI,14.0,06:10:00,06:10:00,2.0
19312,KAD,15.0,06:46:00,06:46:00,2.0
19312,LNL,16.0,06:53:00,06:55:00,2.0
19312,MVL,17.0,07:03:00,07:03:00,2.0
19312,KMST,18.0,07:14:00,07:14:00,2.0
19312,KNHE,19.0,07:19:00,07:19:00,2.0
19312,VDN,20.0,07:25:00,07:25:00,2.0
19312,TGN,21.0,07:30:00,07:30:00,2.0
19312,GRWD,22.0,07:33:00,07:33:00,2.0
19312,DEHR,23.0,07:41:00,07:41:00,2.0
19312,AKRD,24.0,07:47:00,07:47:00,2.0
19312,CCH,25.0,07:51:00,07:51:00,2.0
19312,PMP,26.0,07:54:00,07:54:00,2.0
19312,KSWD,27.0,07:56:00,07:56:00,2.0
19312,DAPD,28.0,08:01:00,08:01:00,2.0
19312,KK,29.0,08:03:00,08:03:00,2.0
19312,SVJR,30.0,08:07:00,08:07:00,2.0
19312,PUNE,31.0,08:10:00,None,2.0
19567,KOPR,1.0,08:07:00,08:07:00,2.0
19567,DI,2.0,07:58:00,07:58:00,2.0
19567,THK,3.0,07:56:00,07:56:00,2.0
19567,KYN,4.0,07:47:00,07:50:00,2.0
19567,VLDI,5.0,07:45:00,07:45:00,2.0
19567,ULNR,6.0,07:43:00,07:43:00,2.0
19567,ABH,7.0,07:40:00,07:40:00,2.0
19567,BUD,8.0,07:30:00,07:30:00,2.0
19567,VGI,9.0,07:16:00,07:16:00,2.0
19567,SHLU,10.0,07:11:00,07:11:00,2.0
19567,NRL,11.0,07:05:00,07:05:00,2.0
19567,BVS,12.0,06:57:00,06:57:00,2.0
19567,KJT,13.0,06:48:00,06:48:00,2.0
19567,PDI,14.0,06:44:00,06:44:00,2.0
19567,KAD,15.0,06:17:00,06:17:00,2.0
19567,LNL,16.0,06:10:00,06:12:00,2.0
19567,MVL,17.0,06:03:00,06:03:00,2.0
19567,KMST,18.0,05:54:00,05:54:00,2.0
19567,KNHE,19.0,05:49:00,05:49:00,2.0
19567,VDN,20.0,05:44:00,05:44:00,2.0
19567,TGN,21.0,05:40:00,05:40:00,2.0
19567,GRWD,22.0,05:37:00,05:37:00,2.0
19567,DEHR,23.0,05:30:00,05:30:00,2.0
19567,AKRD,24.0,05:25:00,05:25:00,2.0
19567,CCH,25.0,05:22:00,05:22:00,2.0
19567,PMP,26.0,05:19:00,05:19:00,2.0
19567,KSWD,27.0,05:17:00,05:17:00,2.0
19567,DAPD,28.0,05:13:00,05:13:00,2.0
19567,KK,29.0,05:11:00,05:11:00,2.0
19567,SVJR,30.0,05:07:00,05:07:00,2.0
19567,PUNE,31.0,04:55:00,05:05:00,2.0
19567,BGWI,,None,None,
19568,KOPR,1.0,19:16:00,19:16:00,1.0
